Timestamp,Long,Lat,Value
2020-04-06 00:00:00,-119.87616999999963,0.1809599999999995,16.0
2020-04-06 00:20:00,-119.87616999999965,0.18095999999999954,17.0
2020-04-06 00:40:00,-119.87616999999963,0.18095999999999948,18.0
2020-04-06 01:00:00,-119.87616999999965,0.1809599999999995,17.0
2020-04-06 01:20:00,-119.87616999999963,0.1809599999999995,16.0
2020-04-06 01:40:00,-119.87616999999965,0.1809599999999995,18.0
2020-04-06 02:00:00,-119.87616999999965,0.18095999999999954,16.0
2020-04-06 02:20:00,-119.87616999999963,0.1809599999999995,20.0
2020-04-06 02:40:00,-119.87616999999963,0.1809599999999995,14.0
2020-04-06 03:00:00,-119.87616999999963,0.1809599999999995,17.0
2020-04-06 03:20:00,-119.87616999999965,0.1809599999999995,19.0
2020-04-06 03:40:00,-119.87616999999963,0.1809599999999995,16.0
2020-04-06 04:00:00,-119.87616999999965,0.18095999999999954,16.0
2020-04-06 04:20:00,-119.87616999999965,0.18095999999999954,21.0
2020-04-06 04:40:00,-119.87616999999965,0.1809599999999995,17.0
2020-04-06 05:00:00,-119.87616999999963,0.18095999999999948,18.0
2020-04-06 05:20:00,-119.87616999999963,0.1809599999999995,18.0
2020-04-06 05:40:00,-119.87616999999963,0.1809599999999995,18.0
2020-04-06 06:00:00,-119.86755026999982,0.1786635049999998,19.0
2020-04-06 06:20:00,-119.82646157142861,0.15993921008403397,18.0
2020-04-06 06:40:00,-119.7970471083334,0.1205877916666667,17.0
2020-04-06 07:00:00,-119.77247604166651,0.09544750833333289,20.0
2020-04-06 07:20:00,-119.77093299999981,0.09491999999999959,18.0
2020-04-06 07:40:00,-119.77093299999981,0.09491999999999959,18.0
2020-04-06 08:00:00,-119.77093299999981,0.09491999999999959,16.0
2020-04-06 08:20:00,-119.77093299999981,0.09491999999999959,18.0
2020-04-06 08:40:00,-119.77093299999981,0.09491999999999959,17.0
2020-04-06 09:00:00,-119.77093299999981,0.09491999999999959,16.0
2020-04-06 09:20:00,-119.77093299999981,0.09491999999999959,20.0
2020-04-06 09:40:00,-119.77093299999981,0.09491999999999959,17.0
2020-04-06 10:00:00,-119.77093299999981,0.09491999999999959,19.0
2020-04-06 10:20:00,-119.77093299999981,0.09491999999999959,16.0
2020-04-06 10:40:00,-119.77093299999981,0.09491999999999959,18.0
2020-04-06 11:00:00,-119.77093299999981,0.09491999999999959,18.0
2020-04-06 11:20:00,-119.7727924291665,0.11618635000000009,19.0
2020-04-06 11:40:00,-119.78964432499986,0.1550673333333328,20.0
2020-04-06 12:00:00,-119.78723399999964,0.15751499999999952,24.0
2020-04-06 12:20:00,-119.78723399999964,0.15751499999999952,20.0
2020-04-06 12:40:00,-119.78723399999964,0.15751499999999952,17.0
2020-04-06 13:00:00,-119.78723399999964,0.15751499999999952,18.0
2020-04-06 13:20:00,-119.78723399999964,0.15751499999999952,17.0
2020-04-06 13:40:00,-119.78723399999964,0.15751499999999952,18.0
2020-04-06 14:00:00,-119.78723399999964,0.15751499999999952,18.0
2020-04-06 14:20:00,-119.78723399999964,0.15751499999999952,17.0
2020-04-06 14:40:00,-119.78723399999964,0.15751499999999952,16.0
2020-04-06 15:00:00,-119.78723399999964,0.15751499999999952,20.0
2020-04-06 15:20:00,-119.78723399999964,0.15751499999999952,22.0
