Timestamp,Long,Lat,Value
2020-04-06 00:00:00,-119.8492000000003,0.18066999999999947,23.0
2020-04-06 00:20:00,-119.84920000000034,0.18066999999999944,23.0
2020-04-06 00:40:00,-119.84920000000031,0.18066999999999944,20.0
2020-04-06 01:00:00,-119.84920000000032,0.18066999999999944,22.0
2020-04-06 01:20:00,-119.84920000000032,0.18066999999999944,25.0
2020-04-06 01:40:00,-119.84920000000032,0.18066999999999944,20.0
2020-04-06 02:00:00,-119.84920000000034,0.18066999999999944,25.0
2020-04-06 02:20:00,-119.84920000000032,0.18066999999999944,21.0
2020-04-06 02:40:00,-119.84920000000032,0.18066999999999944,20.0
2020-04-06 03:00:00,-119.84920000000032,0.18066999999999944,24.0
2020-04-06 03:20:00,-119.84920000000032,0.18066999999999944,24.0
2020-04-06 03:40:00,-119.84920000000032,0.18066999999999944,25.0
2020-04-06 04:00:00,-119.84920000000031,0.18066999999999944,22.0
2020-04-06 04:20:00,-119.84920000000032,0.18066999999999944,22.0
2020-04-06 04:40:00,-119.84920000000031,0.18066999999999944,21.0
2020-04-06 05:00:00,-119.84920000000032,0.18066999999999944,21.0
2020-04-06 05:20:00,-119.84920000000034,0.18066999999999941,24.0
2020-04-06 05:40:00,-119.84920000000034,0.18066999999999941,21.0
2020-04-06 06:00:00,-119.84920000000034,0.18066999999999941,23.0
2020-04-06 06:20:00,-119.84920000000032,0.18066999999999944,24.0
2020-04-06 06:40:00,-119.84920000000032,0.18066999999999944,21.0
2020-04-06 07:00:00,-119.84920000000034,0.18066999999999944,21.0
2020-04-06 07:20:00,-119.84920000000032,0.18066999999999944,21.0
2020-04-06 07:40:00,-119.84920000000034,0.18066999999999944,21.0
2020-04-06 08:00:00,-119.84920000000034,0.18066999999999941,25.0
2020-04-06 08:20:00,-119.84920000000032,0.18066999999999944,21.0
2020-04-06 08:40:00,-119.84920000000031,0.18066999999999944,21.0
2020-04-06 09:00:00,-119.84920000000034,0.18066999999999941,22.0
2020-04-06 09:20:00,-119.84920000000032,0.18066999999999944,21.0
2020-04-06 09:40:00,-119.84920000000032,0.18066999999999944,24.0
2020-04-06 10:00:00,-119.84920000000032,0.18066999999999944,22.0
2020-04-06 10:20:00,-119.84920000000032,0.18066999999999944,19.0
2020-04-06 10:40:00,-119.84920000000032,0.18066999999999944,20.0
2020-04-06 11:00:00,-119.84920000000032,0.18066999999999944,20.0
2020-04-06 11:20:00,-119.84920000000034,0.18066999999999941,21.0
2020-04-06 11:40:00,-119.84920000000034,0.18066999999999941,22.0
2020-04-06 12:00:00,-119.84920000000032,0.18066999999999944,22.0
2020-04-06 12:20:00,-119.84920000000032,0.18066999999999944,22.0
2020-04-06 12:40:00,-119.84973537561002,0.18067019512195065,641.1126761605598
2020-04-06 13:00:00,-119.88385353809524,0.17058071428571422,22.0
2020-04-06 13:20:00,-119.91581644104852,0.13961064192139702,22.0
2020-04-06 13:40:00,-119.92506100000053,0.13112699999999958,20.0
2020-04-06 14:00:00,-119.91733918376065,0.14619826068376052,21.0
2020-04-06 14:20:00,-119.91028999999982,0.15224699999999974,23.0
2020-04-06 14:40:00,-119.91028999999982,0.15224699999999974,21.0
2020-04-06 15:00:00,-119.91028999999982,0.15224699999999974,22.0
2020-04-06 15:20:00,-119.91028999999982,0.15224699999999974,21.0
2020-04-06 15:40:00,-119.91028999999982,0.15224699999999974,24.0
2020-04-06 16:00:00,-119.90812051666653,0.15238434999999986,21.0
2020-04-06 16:20:00,-119.8696156771298,0.16274316143497755,23.0
2020-04-06 16:40:00,-119.84933431067932,0.18063072815533962,21.0
2020-04-06 17:00:00,-119.84931479901933,0.18063605882352923,21.0
2020-04-06 17:20:00,-119.86546918781718,0.18613067512690287,26.0
2020-04-06 17:40:00,-119.8691509999999,0.18806899999999935,20.0
2020-04-06 18:00:00,-119.86915099999986,0.18806899999999932,23.0
2020-04-06 18:20:00,-119.86915099999985,0.1880689999999993,21.0
2020-04-06 18:40:00,-119.86915099999993,0.18806899999999938,22.0
2020-04-06 19:00:00,-119.86915099999993,0.18806899999999935,22.0
2020-04-06 19:20:00,-119.86079104081637,0.1855433877551021,26.0
2020-04-06 19:40:00,-119.84932800000017,0.1807100000000002,21.0
2020-04-06 20:00:00,-119.84932800000017,0.18071000000000026,21.0
2020-04-06 20:20:00,-119.84932800000017,0.18071000000000015,21.0
2020-04-06 20:40:00,-119.84932800000017,0.1807100000000002,21.0
2020-04-06 21:00:00,-119.84932800000017,0.18071000000000015,21.0
2020-04-06 21:20:00,-119.84932800000017,0.1807100000000002,20.0
2020-04-06 21:40:00,-119.84932800000017,0.18071000000000026,23.0
2020-04-06 22:00:00,-119.84932800000017,0.18071000000000026,24.0
2020-04-06 22:20:00,-119.84932800000017,0.18071000000000015,21.0
