Timestamp,Long,Lat,Value
2020-04-06 00:00:00,-119.87066000000024,0.21981999999999924,19.0
2020-04-06 00:20:00,-119.87066000000027,0.21981999999999915,18.0
2020-04-06 00:40:00,-119.87066000000024,0.2198199999999992,19.0
2020-04-06 01:00:00,-119.87066000000026,0.21981999999999918,18.0
2020-04-06 01:20:00,-119.87066000000026,0.2198199999999992,17.0
2020-04-06 01:40:00,-119.87066000000027,0.21981999999999915,18.0
2020-04-06 02:00:00,-119.87066000000026,0.2198199999999992,21.0
2020-04-06 02:20:00,-119.87066000000026,0.21981999999999918,19.0
2020-04-06 02:40:00,-119.87066000000026,0.21981999999999918,17.0
2020-04-06 03:00:00,-119.87066000000024,0.2198199999999992,17.0
2020-04-06 03:20:00,-119.87066000000026,0.21981999999999918,16.0
2020-04-06 03:40:00,-119.87066000000026,0.21981999999999918,18.0
2020-04-06 04:00:00,-119.87066000000027,0.21981999999999915,19.0
2020-04-06 04:20:00,-119.87066000000027,0.21981999999999915,18.0
2020-04-06 04:40:00,-119.87066000000024,0.21981999999999924,21.0
2020-04-06 05:00:00,-119.87066000000027,0.21981999999999915,18.0
2020-04-06 05:20:00,-119.87066000000027,0.21981999999999915,20.0
2020-04-06 05:40:00,-119.87066000000026,0.21981999999999918,513.9860424132073
2020-04-06 06:00:00,-119.87066000000027,0.21981999999999915,20.0
2020-04-06 06:20:00,-119.87066000000027,0.21981999999999915,19.0
2020-04-06 06:40:00,-119.87066000000027,0.21981999999999915,18.0
2020-04-06 07:00:00,-119.87066000000024,0.21981999999999924,648.7320754185766
2020-04-06 07:20:00,-119.87066000000024,0.2198199999999992,16.0
2020-04-06 07:40:00,-119.87066000000026,0.2198199999999992,18.0
2020-04-06 08:00:00,-119.87066000000026,0.21981999999999918,19.0
2020-04-06 08:20:00,-119.87066000000026,0.2198199999999992,18.0
2020-04-06 08:40:00,-119.87066000000027,0.21981999999999918,18.0
2020-04-06 09:00:00,-119.87066000000027,0.21981999999999915,18.0
2020-04-06 09:20:00,-119.87066000000026,0.21981999999999918,20.0
2020-04-06 09:40:00,-119.86431288235283,0.21488611274509797,18.0
2020-04-06 10:00:00,-119.85225168888874,0.165084026666667,24.0
2020-04-06 10:20:00,-119.84489000000025,0.14743500000000073,20.0
2020-04-06 10:40:00,-119.84489000000025,0.14743500000000073,17.0
2020-04-06 11:00:00,-119.84489000000025,0.14743500000000073,18.0
2020-04-06 11:20:00,-119.84489000000025,0.14743500000000073,20.0
2020-04-06 11:40:00,-119.84489000000025,0.14743500000000073,17.0
2020-04-06 12:00:00,-119.84489000000025,0.14743500000000073,19.0
2020-04-06 12:20:00,-119.84489000000025,0.14743500000000073,18.0
2020-04-06 12:40:00,-119.84513180833372,0.1383535666666668,20.0
2020-04-06 13:00:00,-119.84568700000065,0.12769700000000053,18.0
2020-04-06 13:20:00,-119.84568700000065,0.12769700000000053,18.0
2020-04-06 13:40:00,-119.84568700000065,0.12769700000000053,18.0
2020-04-06 14:00:00,-119.84568700000065,0.12769700000000053,22.0
2020-04-06 14:20:00,-119.84568700000065,0.12769700000000053,18.0
2020-04-06 14:40:00,-119.84568700000065,0.12769700000000053,18.0
2020-04-06 15:00:00,-119.8493361883406,0.14738436322869955,17.0
2020-04-06 15:20:00,-119.85975401578948,0.20484486842105243,22.0
2020-04-06 15:40:00,-119.87062399999954,0.21969399999999953,19.0
2020-04-06 16:00:00,-119.87062399999952,0.21969399999999942,503.35082646382034
2020-04-06 16:20:00,-119.87062399999952,0.21969399999999942,17.0
2020-04-06 16:40:00,-119.87062399999952,0.21969399999999942,20.0
2020-04-06 17:00:00,-119.87062399999951,0.21969399999999936,17.0
2020-04-06 17:20:00,-119.87062399999952,0.21969399999999947,19.0
2020-04-06 17:40:00,-119.87062399999952,0.21969399999999945,19.0
2020-04-06 18:00:00,-119.87062399999951,0.2196939999999993,20.0
2020-04-06 18:20:00,-119.87062399999951,0.21969399999999936,20.0
2020-04-06 18:40:00,-119.87062399999951,0.2196939999999994,19.0
2020-04-06 19:00:00,-119.87062399999952,0.2196939999999995,17.0
2020-04-06 19:20:00,-119.87062399999951,0.2196939999999994,18.0
2020-04-06 19:40:00,-119.87062399999951,0.2196939999999993,16.0
2020-04-06 20:00:00,-119.87062399999951,0.21969399999999936,18.0
2020-04-06 20:20:00,-119.87062399999952,0.2196939999999995,17.0
2020-04-06 20:40:00,-119.87062399999952,0.21969399999999947,18.0
2020-04-06 21:00:00,-119.87062399999951,0.2196939999999994,18.0
2020-04-06 21:20:00,-119.87062399999952,0.21969399999999947,20.0
2020-04-06 21:40:00,-119.87062399999954,0.21969399999999953,18.0
2020-04-06 22:00:00,-119.87062399999954,0.21969399999999958,22.0
2020-04-06 22:20:00,-119.87062399999952,0.21969399999999942,16.0
2020-04-06 22:40:00,-119.87062399999951,0.2196939999999993,18.0
2020-04-06 23:00:00,-119.87062399999951,0.2196939999999994,17.0
2020-04-06 23:20:00,-119.87062399999951,0.21969399999999933,20.0
2020-04-06 23:40:00,-119.87062399999951,0.21969399999999928,16.0
2020-04-07 00:00:00,-119.87062399999951,0.21969399999999936,20.0
2020-04-07 00:20:00,-119.87062399999951,0.2196939999999994,19.0
2020-04-07 00:40:00,-119.87062399999952,0.2196939999999995,19.0
2020-04-07 01:00:00,-119.87062399999951,0.2196939999999994,20.0
2020-04-07 01:20:00,-119.87062399999951,0.21969399999999928,19.0
2020-04-07 01:40:00,-119.87062399999954,0.21969399999999956,225.20796296002618
2020-04-07 02:00:00,-119.87062399999951,0.21969399999999936,19.0
2020-04-07 02:20:00,-119.87062399999951,0.2196939999999994,23.0
2020-04-07 02:40:00,-119.87062399999951,0.21969399999999936,19.0
2020-04-07 03:00:00,-119.87062399999951,0.21969399999999933,18.0
2020-04-07 03:20:00,-119.87062399999952,0.21969399999999945,20.0
2020-04-07 03:40:00,-119.87062399999951,0.21969399999999936,18.0
2020-04-07 04:00:00,-119.87062399999951,0.21969399999999933,20.0
2020-04-07 04:20:00,-119.87062399999952,0.2196939999999995,20.0
2020-04-07 04:40:00,-119.87062399999951,0.2196939999999994,20.0
2020-04-07 05:00:00,-119.87062399999952,0.2196939999999995,20.0
2020-04-07 05:20:00,-119.87062399999952,0.21969399999999942,22.0
2020-04-07 05:40:00,-119.87062399999952,0.2196939999999995,19.0
2020-04-07 06:00:00,-119.87062399999951,0.2196939999999994,20.0
2020-04-07 06:20:00,-119.87062399999952,0.2196939999999995,18.0
2020-04-07 06:40:00,-119.87062399999952,0.21969399999999942,19.0
2020-04-07 07:00:00,-119.87062399999951,0.2196939999999994,16.0
2020-04-07 07:20:00,-119.87062399999952,0.21969399999999945,16.0
2020-04-07 07:40:00,-119.87062399999952,0.21969399999999945,19.0
2020-04-07 08:00:00,-119.87062399999952,0.2196939999999995,17.0
2020-04-07 08:20:00,-119.87062399999951,0.21969399999999936,16.0
2020-04-07 08:40:00,-119.87062399999951,0.21969399999999933,18.0
2020-04-07 09:00:00,-119.87062399999952,0.21969399999999945,18.0
2020-04-07 09:20:00,-119.87062399999951,0.2196939999999994,17.0
2020-04-07 09:40:00,-119.8663700454544,0.2170919242424242,16.0
2020-04-07 10:00:00,-119.85332976525793,0.1706366525821597,22.0
2020-04-07 10:20:00,-119.84488399999931,0.14741599999999982,17.0
2020-04-07 10:40:00,-119.84488399999931,0.14741599999999982,18.0
2020-04-07 11:00:00,-119.84488399999931,0.14741599999999982,17.0
2020-04-07 11:20:00,-119.84488399999931,0.14741599999999982,904.6771021141707
2020-04-07 11:40:00,-119.84488399999931,0.14741599999999982,18.0
2020-04-07 12:00:00,-119.84488399999931,0.14741599999999982,16.0
2020-04-07 12:20:00,-119.84488399999931,0.14741599999999982,16.0
2020-04-07 12:40:00,-119.84488399999931,0.14741599999999982,16.0
2020-04-07 13:00:00,-119.84488399999931,0.14741599999999982,18.0
