Timestamp,Long,Lat,Value
2020-04-06 00:00:00,-119.84165999999927,0.13890999999999956,26.0
2020-04-06 00:20:00,-119.84165999999927,0.13890999999999956,24.0
2020-04-06 00:40:00,-119.84165999999927,0.13890999999999956,25.0
2020-04-06 01:00:00,-119.84165999999927,0.13890999999999956,24.0
2020-04-06 01:20:00,-119.84165999999927,0.13890999999999956,27.0
2020-04-06 01:40:00,-119.84165999999927,0.13890999999999956,25.0
2020-04-06 02:00:00,-119.84165999999927,0.13890999999999956,27.0
2020-04-06 02:20:00,-119.84165999999927,0.13890999999999956,26.0
2020-04-06 02:40:00,-119.84165999999927,0.13890999999999956,27.0
2020-04-06 03:00:00,-119.84165999999927,0.13890999999999956,26.0
2020-04-06 03:20:00,-119.84165999999927,0.13890999999999956,24.0
2020-04-06 03:40:00,-119.84165999999927,0.13890999999999956,25.0
2020-04-06 04:00:00,-119.84165999999927,0.13890999999999956,27.0
2020-04-06 04:20:00,-119.84165999999927,0.13890999999999956,25.0
2020-04-06 04:40:00,-119.84165999999927,0.13890999999999956,26.0
2020-04-06 05:00:00,-119.84165999999927,0.13890999999999956,24.0
2020-04-06 05:20:00,-119.84165999999927,0.13890999999999956,23.0
2020-04-06 05:40:00,-119.84165999999927,0.13890999999999956,25.0
2020-04-06 06:00:00,-119.83355449166662,0.12330166666666681,26.0
2020-04-06 06:20:00,-119.81397525000031,0.10350902083333319,25.0
2020-04-06 06:40:00,-119.81396300000031,0.10327399999999985,26.0
2020-04-06 07:00:00,-119.81396300000031,0.10327399999999985,28.0
2020-04-06 07:20:00,-119.81396300000031,0.10327399999999985,25.0
2020-04-06 07:40:00,-119.81396300000031,0.10327399999999985,30.0
2020-04-06 08:00:00,-119.81396300000031,0.10327399999999985,25.0
2020-04-06 08:20:00,-119.81396300000031,0.10327399999999985,26.0
2020-04-06 08:40:00,-119.81396300000031,0.10327399999999985,25.0
2020-04-06 09:00:00,-119.81396300000031,0.10327399999999985,26.0
2020-04-06 09:20:00,-119.81396300000031,0.10327399999999985,23.0
2020-04-06 09:40:00,-119.81396300000031,0.10327399999999985,28.0
2020-04-06 10:00:00,-119.81396300000031,0.10327399999999985,25.0
2020-04-06 10:20:00,-119.81396300000031,0.10327399999999985,27.0
2020-04-06 10:40:00,-119.81396300000031,0.10327399999999985,25.0
2020-04-06 11:00:00,-119.81396300000031,0.10327399999999985,27.0
2020-04-06 11:20:00,-119.81396300000031,0.10327399999999985,24.0
2020-04-06 11:40:00,-119.81396300000031,0.10327399999999985,27.0
2020-04-06 12:00:00,-119.81396300000031,0.10327399999999985,26.0
2020-04-06 12:20:00,-119.81396300000031,0.10327399999999985,26.0
2020-04-06 12:40:00,-119.81396300000031,0.10327399999999985,27.0
2020-04-06 13:00:00,-119.81396300000031,0.10327399999999985,25.0
2020-04-06 13:20:00,-119.81396300000031,0.10327399999999985,26.0
