Timestamp,Lat,Long,Sensor-id,Value
2020-04-06 00:00:00,0.1879199999999991,-119.96665000000002,mobile-1,43.403
2020-04-06 00:30:00,0.1879199999999991,-119.96665000000002,mobile-1,67.587
2020-04-06 01:00:00,0.1879199999999991,-119.96665000000002,mobile-1,1132.6084026862113
2020-04-06 01:30:00,0.1879199999999991,-119.96665000000002,mobile-1,923.9648901068877
2020-04-06 02:00:00,0.1879199999999991,-119.96665000000002,mobile-1,42.68827119
2020-04-06 02:30:00,0.1879199999999991,-119.96665000000002,mobile-1,82.63028814
2020-04-06 03:00:00,0.1879199999999991,-119.96665000000002,mobile-1,47.394067799999995
2020-04-06 03:30:00,0.1879199999999991,-119.96665000000002,mobile-1,47.10611864
2020-04-06 04:00:00,0.1879199999999991,-119.96665000000002,mobile-1,65.92020339
2020-04-06 04:30:00,0.1879199999999991,-119.96665000000002,mobile-1,48.18111864
2020-04-06 05:00:00,0.1879199999999991,-119.96665000000002,mobile-1,46.889
2020-04-06 05:30:00,0.1879199999999991,-119.96665000000002,mobile-1,50.9
2020-04-06 06:00:00,0.1879199999999991,-119.96665000000002,mobile-1,49.908
2020-04-06 06:30:00,0.1879199999999991,-119.96665000000002,mobile-1,48.673
2020-04-06 07:00:00,0.1879199999999991,-119.96665000000002,mobile-1,47.389
2020-04-06 07:30:00,0.1879199999999991,-119.96665000000002,mobile-1,48.305
2020-04-06 08:00:00,0.1879199999999991,-119.96665000000002,mobile-1,47.798
2020-04-06 08:30:00,0.1879199999999991,-119.96665000000002,mobile-1,44.693999999999996
2020-04-06 09:00:00,0.1879199999999991,-119.96665000000002,mobile-1,48.3
2020-04-06 09:30:00,0.1879199999999991,-119.96665000000002,mobile-1,45.086999999999996
2020-04-06 10:00:00,0.1879199999999991,-119.96665000000002,mobile-1,50.88
2020-04-06 10:30:00,0.1879199999999991,-119.96665000000002,mobile-1,43.398999999999994
2020-04-06 11:00:00,0.1879199999999991,-119.96665000000002,mobile-1,48.19
2020-04-06 11:30:00,0.1879199999999991,-119.96665000000002,mobile-1,46.062
2020-04-06 12:00:00,0.18752016111111033,-119.94831981944462,mobile-1,43.898
2020-04-06 12:30:00,0.176050820000001,-119.87997041333342,mobile-1,47.599
2020-04-06 13:00:00,0.16752230573248397,-119.86846955414005,mobile-1,44.392
2020-04-06 13:30:00,0.14533133888888838,-119.86264327222149,mobile-1,45.404
2020-04-06 14:00:00,0.1452919999999995,-119.86263799999927,mobile-1,53.198
2020-04-06 14:30:00,0.1452919999999995,-119.86263799999927,mobile-1,42.211000000000006
2020-04-06 15:00:00,0.1452919999999995,-119.86263799999927,mobile-1,42.1
2020-04-06 15:30:00,0.1452919999999995,-119.86263799999927,mobile-1,41.1
2020-04-06 16:00:00,0.1452919999999995,-119.86263799999927,mobile-1,44.886
2020-04-06 16:30:00,0.1458016111111108,-119.86316574999938,mobile-1,42.9
2020-04-06 17:00:00,0.15529634733893574,-119.91910207843122,mobile-1,41.898999999999994
2020-04-06 17:30:00,0.18509696111111107,-119.96512746388917,mobile-1,50.8
2020-04-06 18:00:00,0.187897,-119.96655900000036,mobile-1,43.59
2020-04-06 18:30:00,0.187897,-119.96655900000036,mobile-1,45.599
2020-04-06 19:00:00,0.187897,-119.96655900000036,mobile-1,45.6
2020-04-06 19:30:00,0.187897,-119.96655900000036,mobile-1,45.449
2020-04-06 20:00:00,0.187897,-119.96655900000036,mobile-1,45.4
2020-04-06 20:30:00,0.187897,-119.96655900000036,mobile-1,43.294
2020-04-06 21:00:00,0.187897,-119.96655900000036,mobile-1,40.272
2020-04-06 21:30:00,0.187897,-119.96655900000036,mobile-1,46.2
2020-04-06 22:00:00,0.187897,-119.96655900000036,mobile-1,44.2
2020-04-06 22:30:00,0.187897,-119.96655900000036,mobile-1,49.202
2020-04-06 23:00:00,0.187897,-119.96655900000036,mobile-1,43.306000000000004
2020-04-06 23:30:00,0.187897,-119.96655900000036,mobile-1,931.1110849494023
2020-04-07 00:00:00,0.187897,-119.96655900000036,mobile-1,44.5
2020-04-07 00:30:00,0.187897,-119.96655900000036,mobile-1,41.668
2020-04-07 01:00:00,0.187897,-119.96655900000036,mobile-1,43.981
2020-04-07 01:30:00,0.187897,-119.96655900000036,mobile-1,46.435
2020-04-07 02:00:00,0.187897,-119.96655900000036,mobile-1,430.9431253134685
2020-04-07 02:30:00,0.187897,-119.96655900000036,mobile-1,46.898
2020-04-07 03:00:00,0.187897,-119.96655900000036,mobile-1,45.101000000000006
2020-04-07 03:30:00,0.187897,-119.96655900000036,mobile-1,43.163000000000004
2020-04-07 04:00:00,0.187897,-119.96655900000036,mobile-1,45.4
2020-04-07 04:30:00,0.187897,-119.96655900000036,mobile-1,46.392
2020-04-07 05:00:00,0.187897,-119.96655900000036,mobile-1,47.512
2020-04-07 05:30:00,0.187897,-119.96655900000036,mobile-1,44.601000000000006
2020-04-07 06:00:00,0.187897,-119.96655900000036,mobile-1,48.545
2020-04-07 06:30:00,0.187897,-119.96655900000036,mobile-1,47.419
2020-04-07 07:00:00,0.187897,-119.96655900000036,mobile-1,44.401
2020-04-07 07:30:00,0.1876039916666665,-119.95950141111128,mobile-1,45.29600000000001
2020-04-07 08:00:00,0.172582623931624,-119.89298420227924,mobile-1,45.891000000000005
2020-04-07 08:30:00,0.14553449722222303,-119.86258242222195,mobile-1,47.79
2020-04-07 09:00:00,0.1454110000000008,-119.86256999999972,mobile-1,43.403
2020-04-07 09:30:00,0.1454110000000008,-119.86256999999972,mobile-1,44.18
2020-04-07 10:00:00,0.1454110000000008,-119.86256999999972,mobile-1,46.06100000000001
2020-04-07 10:30:00,0.1454110000000008,-119.86256999999972,mobile-1,42.8
2020-04-07 11:00:00,0.1454110000000008,-119.86256999999972,mobile-1,45.57
2020-04-07 11:30:00,0.1454110000000008,-119.86256999999972,mobile-1,43.193000000000005
2020-04-07 12:00:00,0.1454110000000008,-119.86256999999972,mobile-1,44.188
2020-04-07 12:30:00,0.1454110000000008,-119.86256999999972,mobile-1,46.106
2020-04-07 13:00:00,0.1454110000000008,-119.86256999999972,mobile-1,45.908
2020-04-07 13:30:00,0.1454110000000008,-119.86256999999972,mobile-1,44.797
2020-04-07 14:00:00,0.1454110000000008,-119.86256999999972,mobile-1,51.589
2020-04-07 14:30:00,0.1454110000000008,-119.86256999999972,mobile-1,43.4
2020-04-07 15:00:00,0.1454110000000008,-119.86256999999972,mobile-1,41.208
2020-04-07 15:30:00,0.1454110000000008,-119.86256999999972,mobile-1,43.101000000000006
2020-04-07 16:00:00,0.1454110000000008,-119.86256999999972,mobile-1,44.809
2020-04-07 16:30:00,0.14569417500000043,-119.86274140555548,mobile-1,42.434
2020-04-07 17:00:00,0.1545215474860337,-119.9150649581005,mobile-1,41.086999999999996
2020-04-07 17:30:00,0.18404054444444376,-119.96460303888858,mobile-1,37.908
2020-04-07 18:00:00,0.18786099999999933,-119.96650699999961,mobile-1,40.539
2020-04-07 18:30:00,0.18786099999999933,-119.96650699999961,mobile-1,39.2
2020-04-07 19:00:00,0.18786099999999933,-119.96650699999961,mobile-1,42.891000000000005
2020-04-07 19:30:00,0.18786099999999933,-119.96650699999961,mobile-1,40.806999999999995
2020-04-07 20:00:00,0.18786099999999933,-119.96650699999961,mobile-1,38.485
2020-04-07 20:30:00,0.18786099999999933,-119.96650699999961,mobile-1,42.267
2020-04-07 21:00:00,0.18786099999999933,-119.96650699999961,mobile-1,37.0
2020-04-07 21:30:00,0.18786099999999933,-119.96650699999961,mobile-1,37.892
2020-04-07 22:00:00,0.18786099999999933,-119.96650699999961,mobile-1,41.105
2020-04-07 22:30:00,0.18786099999999933,-119.96650699999961,mobile-1,37.402
