Timestamp,Sensor-id,Long,Lat,Value,value_min,value_mean,value_count
2020-04-06 13:00:00,mobile-1,-119.8635833918919,0.15813751351351352,44.392,19.389,29.61056756756758,74
2020-04-06 13:30:00,mobile-1,-119.86264327222149,0.14533133888888838,45.404,17.299,29.294763888888955,360
2020-04-06 14:00:00,mobile-1,-119.86263799999927,0.1452919999999995,53.198,18.2,29.040400000000087,360
2020-04-06 14:30:00,mobile-1,-119.86263799999927,0.1452919999999995,42.211000000000006,18.158,28.320697222222183,360
2020-04-06 15:00:00,mobile-1,-119.86263799999927,0.1452919999999995,42.1,17.1,28.738986111111323,360
2020-04-06 15:30:00,mobile-1,-119.86263799999927,0.1452919999999995,41.1,16.1,29.00759722222225,360
2020-04-06 16:00:00,mobile-1,-119.86263799999927,0.1452919999999995,44.886,16.945,29.025816666666685,360
2020-04-06 16:30:00,mobile-1,-119.86316574999938,0.1458016111111108,42.9,16.9,28.600108333333118,360
2020-04-06 17:00:00,mobile-1,-119.8741666111111,0.15108111111111108,35.901,15.901,28.90094444444445,18
2020-04-06 17:30:00,mobile-1,,,,,,0
2020-04-06 18:00:00,mobile-1,,,,,,0
2020-04-06 18:30:00,mobile-1,,,,,,0
2020-04-06 19:00:00,mobile-1,,,,,,0
2020-04-06 19:30:00,mobile-1,,,,,,0
2020-04-06 20:00:00,mobile-1,,,,,,0
2020-04-06 20:30:00,mobile-1,,,,,,0
2020-04-06 21:00:00,mobile-1,,,,,,0
2020-04-06 21:30:00,mobile-1,,,,,,0
2020-04-06 22:00:00,mobile-1,,,,,,0
2020-04-06 22:30:00,mobile-1,,,,,,0
2020-04-06 23:00:00,mobile-1,,,,,,0
2020-04-06 23:30:00,mobile-1,,,,,,0
2020-04-07 00:00:00,mobile-1,,,,,,0
2020-04-07 00:30:00,mobile-1,,,,,,0
2020-04-07 01:00:00,mobile-1,,,,,,0
2020-04-07 01:30:00,mobile-1,,,,,,0
2020-04-07 02:00:00,mobile-1,,,,,,0
2020-04-07 02:30:00,mobile-1,,,,,,0
