Timestamp,Lat,Long,Sensor-id,Value,value_count,value_mean,value_min
2020-04-06 06:30:00,0.11737933980582528,-119.79533177669914,mobile-9,16.0,206,10.393203883495145,4.0
2020-04-06 07:00:00,0.0973345400000001,-119.77824182000002,mobile-9,14.0,50,11.38,6.0
2020-04-07 12:00:00,0.13349822222222218,-119.77771511111109,mobile-13,24.0,9,18.0,14.0
2020-04-07 12:30:00,,,mobile-13,,0,,
2020-04-07 13:00:00,,,mobile-13,,0,,
2020-04-07 13:30:00,,,mobile-13,,0,,
2020-04-07 14:00:00,,,mobile-13,,0,,
2020-04-07 14:30:00,,,mobile-13,,0,,
2020-04-07 15:00:00,,,mobile-13,,0,,
2020-04-07 15:30:00,0.12624107207207208,-119.78605331531513,mobile-13,25.0,111,15.891891891891891,10.0
2020-04-07 16:00:00,,,mobile-13,,0,,
2020-04-07 16:30:00,,,mobile-13,,0,,
2020-04-07 17:00:00,,,mobile-13,,0,,
2020-04-07 17:30:00,,,mobile-13,,0,,
2020-04-07 18:00:00,,,mobile-13,,0,,
2020-04-07 18:30:00,,,mobile-13,,0,,
2020-04-07 19:00:00,,,mobile-13,,0,,
2020-04-07 19:30:00,,,mobile-13,,0,,
2020-04-07 20:00:00,,,mobile-13,,0,,
2020-04-07 20:30:00,,,mobile-13,,0,,
2020-04-07 21:00:00,,,mobile-13,,0,,
2020-04-07 21:30:00,,,mobile-13,,0,,
2020-04-07 22:00:00,,,mobile-13,,0,,
2020-04-07 22:30:00,,,mobile-13,,0,,
2020-04-07 23:00:00,,,mobile-13,,0,,
2020-04-07 23:30:00,,,mobile-13,,0,,
2020-04-08 00:00:00,,,mobile-13,,0,,
2020-04-08 00:30:00,,,mobile-13,,0,,
2020-04-08 01:00:00,,,mobile-13,,0,,
2020-04-08 01:30:00,,,mobile-13,,0,,
2020-04-08 02:00:00,,,mobile-13,,0,,
2020-04-08 02:30:00,,,mobile-13,,0,,
2020-04-08 03:00:00,,,mobile-13,,0,,
2020-04-08 03:30:00,,,mobile-13,,0,,
2020-04-08 04:00:00,,,mobile-13,,0,,
2020-04-08 04:30:00,,,mobile-13,,0,,
2020-04-08 05:00:00,,,mobile-13,,0,,
2020-04-08 05:30:00,,,mobile-13,,0,,
2020-04-08 06:00:00,,,mobile-13,,0,,
2020-04-08 06:30:00,,,mobile-13,,0,,
2020-04-08 07:00:00,,,mobile-13,,0,,
2020-04-08 07:30:00,,,mobile-13,,0,,
2020-04-08 08:00:00,,,mobile-13,,0,,
2020-04-08 08:30:00,,,mobile-13,,0,,
2020-04-08 09:00:00,,,mobile-13,,0,,
2020-04-08 09:30:00,,,mobile-13,,0,,
2020-04-08 10:00:00,,,mobile-13,,0,,
2020-04-08 10:30:00,,,mobile-13,,0,,
2020-04-08 11:00:00,,,mobile-13,,0,,
2020-04-08 11:30:00,0.13081939999999997,-119.80715016666673,mobile-13,52.3990600709595,30,45.57562162605993,36.73675384919896
2020-04-06 16:00:00,0.10733750000000002,-119.81382012499999,mobile-14,23.0,24,15.375,10.0
2020-04-06 16:30:00,,,mobile-14,,0,,
2020-04-06 17:00:00,,,mobile-14,,0,,
2020-04-06 17:30:00,,,mobile-14,,0,,
2020-04-06 18:00:00,,,mobile-14,,0,,
2020-04-06 18:30:00,,,mobile-14,,0,,
2020-04-06 19:00:00,,,mobile-14,,0,,
2020-04-06 19:30:00,,,mobile-14,,0,,
2020-04-06 20:00:00,,,mobile-14,,0,,
2020-04-06 20:30:00,,,mobile-14,,0,,
2020-04-06 21:00:00,,,mobile-14,,0,,
2020-04-06 21:30:00,,,mobile-14,,0,,
2020-04-06 22:00:00,,,mobile-14,,0,,
2020-04-06 22:30:00,,,mobile-14,,0,,
2020-04-06 23:00:00,,,mobile-14,,0,,
2020-04-06 23:30:00,,,mobile-14,,0,,
2020-04-07 00:00:00,,,mobile-14,,0,,
2020-04-07 00:30:00,,,mobile-14,,0,,
2020-04-07 01:00:00,,,mobile-14,,0,,
2020-04-07 01:30:00,,,mobile-14,,0,,
