Timestamp,Lat,Long,Sensor-id,Value,value_count,value_mean,value_min
2020-04-06 08:00:00,0.0621708775510204,-119.79265000000007,mobile-20,63.89,49,42.74714285714284,29.886
2020-04-06 08:30:00,,,mobile-20,,0,,
2020-04-06 09:00:00,,,mobile-20,,0,,
2020-04-06 09:30:00,,,mobile-20,,0,,
2020-04-06 10:00:00,,,mobile-20,,0,,
2020-04-06 10:30:00,,,mobile-20,,0,,
2020-04-06 11:00:00,,,mobile-20,,0,,
2020-04-06 11:30:00,,,mobile-20,,0,,
2020-04-06 12:00:00,,,mobile-20,,0,,
2020-04-06 12:30:00,,,mobile-20,,0,,
2020-04-06 13:00:00,,,mobile-20,,0,,
2020-04-06 13:30:00,,,mobile-20,,0,,
2020-04-06 14:00:00,,,mobile-20,,0,,
2020-04-06 14:30:00,,,mobile-20,,0,,
2020-04-06 15:00:00,,,mobile-20,,0,,
2020-04-06 15:30:00,,,mobile-20,,0,,
2020-04-06 16:00:00,,,mobile-20,,0,,
2020-04-06 16:30:00,0.05821290256410258,-119.81725990256413,mobile-20,68.9,195,40.787179487179344,20.9
2020-04-06 17:00:00,0.06490625714285714,-119.84392708571431,mobile-20,56.901,35,39.75808571428572,28.901
2020-04-06 17:30:00,,,mobile-20,,0,,
2020-04-06 18:00:00,,,mobile-20,,0,,
2020-04-06 18:30:00,,,mobile-20,,0,,
2020-04-06 19:00:00,,,mobile-20,,0,,
2020-04-06 19:30:00,,,mobile-20,,0,,
2020-04-06 20:00:00,,,mobile-20,,0,,
2020-04-06 20:30:00,,,mobile-20,,0,,
2020-04-06 21:00:00,,,mobile-20,,0,,
2020-04-06 21:30:00,,,mobile-20,,0,,
2020-04-06 22:00:00,,,mobile-20,,0,,
2020-04-06 22:30:00,,,mobile-20,,0,,
2020-04-06 23:00:00,,,mobile-20,,0,,
2020-04-06 23:30:00,,,mobile-20,,0,,
2020-04-07 00:00:00,,,mobile-20,,0,,
2020-04-07 00:30:00,,,mobile-20,,0,,
2020-04-07 01:00:00,,,mobile-20,,0,,
2020-04-07 01:30:00,,,mobile-20,,0,,
2020-04-07 02:00:00,,,mobile-20,,0,,
2020-04-07 02:30:00,,,mobile-20,,0,,
2020-04-07 03:00:00,,,mobile-20,,0,,
2020-04-07 03:30:00,,,mobile-20,,0,,
2020-04-07 04:00:00,,,mobile-20,,0,,
2020-04-07 04:30:00,,,mobile-20,,0,,
2020-04-07 05:00:00,,,mobile-20,,0,,
2020-04-07 05:30:00,,,mobile-20,,0,,
2020-04-07 06:00:00,,,mobile-20,,0,,
2020-04-07 06:30:00,,,mobile-20,,0,,
2020-04-07 07:00:00,0.06231727083333335,-119.79265000000005,mobile-20,62.398999999999994,48,42.19081249999994,24.4
2020-04-07 07:30:00,,,mobile-20,,0,,
2020-04-07 08:00:00,,,mobile-20,,0,,
2020-04-07 08:30:00,,,mobile-20,,0,,
2020-04-07 09:00:00,,,mobile-20,,0,,
2020-04-07 09:30:00,,,mobile-20,,0,,
2020-04-07 10:00:00,,,mobile-20,,0,,
2020-04-07 10:30:00,,,mobile-20,,0,,
2020-04-07 11:00:00,,,mobile-20,,0,,
2020-04-07 11:30:00,,,mobile-20,,0,,
2020-04-07 12:00:00,,,mobile-20,,0,,
2020-04-07 12:30:00,,,mobile-20,,0,,
2020-04-07 13:00:00,,,mobile-20,,0,,
2020-04-07 13:30:00,,,mobile-20,,0,,
2020-04-07 14:00:00,,,mobile-20,,0,,
2020-04-07 14:30:00,,,mobile-20,,0,,
2020-04-07 15:00:00,,,mobile-20,,0,,
2020-04-07 15:30:00,,,mobile-20,,0,,
2020-04-07 16:00:00,0.05498531250000006,-119.80613473958333,mobile-20,54.594,96,36.65097916666667,18.598
2020-04-07 16:30:00,0.062274888059701494,-119.83219046268648,mobile-20,56.50899999999999,134,36.30958208955224,14.525
2020-04-07 17:00:00,,,mobile-20,,0,,
2020-04-07 17:30:00,,,mobile-20,,0,,
2020-04-07 18:00:00,,,mobile-20,,0,,
2020-04-07 18:30:00,,,mobile-20,,0,,
2020-04-07 19:00:00,,,mobile-20,,0,,
2020-04-07 19:30:00,,,mobile-20,,0,,
2020-04-07 20:00:00,,,mobile-20,,0,,
2020-04-07 20:30:00,,,mobile-20,,0,,
2020-04-07 21:00:00,,,mobile-20,,0,,
2020-04-07 21:30:00,,,mobile-20,,0,,
2020-04-07 22:00:00,,,mobile-20,,0,,
2020-04-07 22:30:00,,,mobile-20,,0,,
2020-04-07 23:00:00,,,mobile-20,,0,,
2020-04-07 23:30:00,,,mobile-20,,0,,
2020-04-08 00:00:00,,,mobile-20,,0,,
2020-04-08 00:30:00,,,mobile-20,,0,,
2020-04-08 01:00:00,,,mobile-20,,0,,
2020-04-08 01:30:00,,,mobile-20,,0,,
2020-04-08 02:00:00,,,mobile-20,,0,,
2020-04-08 02:30:00,,,mobile-20,,0,,
2020-04-08 03:00:00,,,mobile-20,,0,,
2020-04-08 03:30:00,,,mobile-20,,0,,
2020-04-08 04:00:00,,,mobile-20,,0,,
2020-04-08 04:30:00,,,mobile-20,,0,,
2020-04-08 05:00:00,,,mobile-20,,0,,
2020-04-08 05:30:00,,,mobile-20,,0,,
2020-04-08 06:00:00,,,mobile-20,,0,,
2020-04-08 06:30:00,,,mobile-20,,0,,
2020-04-08 07:00:00,,,mobile-20,,0,,
2020-04-08 07:30:00,0.062029419999999995,-119.79265000000007,mobile-20,60.83500000000001,50,45.7953,28.802
2020-04-08 08:00:00,,,mobile-20,,0,,
2020-04-08 08:30:00,,,mobile-20,,0,,
2020-04-08 09:00:00,,,mobile-20,,0,,
2020-04-08 09:30:00,,,mobile-20,,0,,
2020-04-08 10:00:00,,,mobile-20,,0,,
2020-04-08 10:30:00,,,mobile-20,,0,,
2020-04-08 11:00:00,,,mobile-20,,0,,
