Timestamp,Sensor-id,Long,Lat,Value,value_min,value_mean,value_count
2020-04-08 10:30:00,mobile-14,-119.73833053846154,0.07819853846153847,23.15013914913393,9.218592818949176,16.72716812836932,13
2020-04-08 11:00:00,mobile-14,-119.73252621428571,0.07455428571428571,22.153761350335646,9.052618156315882,14.977381514018699,14
2020-04-08 11:30:00,mobile-14,,,,,,0
2020-04-08 12:00:00,mobile-14,,,,,,0
2020-04-08 12:30:00,mobile-14,,,,,,0
2020-04-08 13:00:00,mobile-14,,,,,,0
2020-04-08 13:30:00,mobile-14,,,,,,0
2020-04-08 14:00:00,mobile-14,,,,,,0
2020-04-08 14:30:00,mobile-14,,,,,,0
2020-04-08 15:00:00,mobile-14,,,,,,0
2020-04-08 15:30:00,mobile-14,,,,,,0
2020-04-08 16:00:00,mobile-14,,,,,,0
2020-04-08 16:30:00,mobile-14,,,,,,0
2020-04-08 17:00:00,mobile-14,,,,,,0
2020-04-08 17:30:00,mobile-14,,,,,,0
2020-04-08 18:00:00,mobile-14,,,,,,0
2020-04-08 18:30:00,mobile-14,,,,,,0
2020-04-08 19:00:00,mobile-14,,,,,,0
2020-04-08 19:30:00,mobile-14,,,,,,0
2020-04-08 20:00:00,mobile-14,,,,,,0
2020-04-08 20:30:00,mobile-14,,,,,,0
2020-04-08 21:00:00,mobile-14,,,,,,0
2020-04-08 21:30:00,mobile-14,-119.75950175268807,0.06217466666666665,25.20076606170227,4.486019909768222,15.666278277045876,93
2020-04-06 07:00:00,mobile-21,-119.7604861487178,0.06561877435897433,58.0,14.0,33.69230769230769,195
2020-04-06 07:30:00,mobile-21,,,,,,0
2020-04-06 08:00:00,mobile-21,,,,,,0
2020-04-06 08:30:00,mobile-21,,,,,,0
2020-04-06 09:00:00,mobile-21,,,,,,0
2020-04-06 09:30:00,mobile-21,,,,,,0
2020-04-06 10:00:00,mobile-21,,,,,,0
2020-04-06 10:30:00,mobile-21,,,,,,0
2020-04-06 11:00:00,mobile-21,,,,,,0
2020-04-06 11:30:00,mobile-21,,,,,,0
2020-04-06 12:00:00,mobile-21,,,,,,0
2020-04-06 12:30:00,mobile-21,,,,,,0
