Timestamp,Lat,Long,Sensor-id,Value,value_count,value_mean,value_min
2020-04-06 17:00:00,0.15282999999999983,-119.91463691578946,mobile-1,40.911,95,27.27176842105262,14.899
2020-04-06 17:30:00,,,mobile-1,,0,,
2020-04-06 18:00:00,,,mobile-1,,0,,
2020-04-06 18:30:00,,,mobile-1,,0,,
2020-04-06 19:00:00,,,mobile-1,,0,,
2020-04-06 19:30:00,,,mobile-1,,0,,
2020-04-06 20:00:00,,,mobile-1,,0,,
2020-04-06 20:30:00,,,mobile-1,,0,,
2020-04-06 21:00:00,,,mobile-1,,0,,
2020-04-06 21:30:00,,,mobile-1,,0,,
2020-04-06 22:00:00,,,mobile-1,,0,,
2020-04-06 22:30:00,,,mobile-1,,0,,
2020-04-06 23:00:00,,,mobile-1,,0,,
2020-04-06 23:30:00,,,mobile-1,,0,,
2020-04-07 00:00:00,,,mobile-1,,0,,
2020-04-07 00:30:00,,,mobile-1,,0,,
2020-04-07 01:00:00,,,mobile-1,,0,,
2020-04-07 01:30:00,,,mobile-1,,0,,
2020-04-07 02:00:00,,,mobile-1,,0,,
2020-04-07 02:30:00,,,mobile-1,,0,,
2020-04-07 03:00:00,,,mobile-1,,0,,
2020-04-07 03:30:00,,,mobile-1,,0,,
2020-04-07 04:00:00,,,mobile-1,,0,,
2020-04-07 04:30:00,,,mobile-1,,0,,
2020-04-07 05:00:00,,,mobile-1,,0,,
2020-04-07 05:30:00,,,mobile-1,,0,,
2020-04-07 06:00:00,,,mobile-1,,0,,
2020-04-07 06:30:00,,,mobile-1,,0,,
2020-04-07 07:00:00,,,mobile-1,,0,,
2020-04-07 07:30:00,,,mobile-1,,0,,
2020-04-07 08:00:00,,,mobile-1,,0,,
2020-04-07 08:30:00,,,mobile-1,,0,,
2020-04-07 09:00:00,,,mobile-1,,0,,
2020-04-07 09:30:00,,,mobile-1,,0,,
2020-04-07 10:00:00,,,mobile-1,,0,,
2020-04-07 10:30:00,,,mobile-1,,0,,
2020-04-07 11:00:00,,,mobile-1,,0,,
2020-04-07 11:30:00,,,mobile-1,,0,,
2020-04-07 12:00:00,,,mobile-1,,0,,
2020-04-07 12:30:00,,,mobile-1,,0,,
2020-04-07 13:00:00,,,mobile-1,,0,,
2020-04-07 13:30:00,,,mobile-1,,0,,
2020-04-07 14:00:00,,,mobile-1,,0,,
2020-04-07 14:30:00,,,mobile-1,,0,,
2020-04-07 15:00:00,,,mobile-1,,0,,
2020-04-07 15:30:00,,,mobile-1,,0,,
2020-04-07 16:00:00,,,mobile-1,,0,,
2020-04-07 16:30:00,,,mobile-1,,0,,
2020-04-07 17:00:00,0.15282999999999983,-119.91463588421055,mobile-1,37.11,95,25.95494736842102,15.105
2020-04-07 17:30:00,,,mobile-1,,0,,
2020-04-07 18:00:00,,,mobile-1,,0,,
2020-04-07 18:30:00,,,mobile-1,,0,,
2020-04-07 19:00:00,,,mobile-1,,0,,
2020-04-07 19:30:00,,,mobile-1,,0,,
2020-04-07 20:00:00,,,mobile-1,,0,,
2020-04-07 20:30:00,,,mobile-1,,0,,
