Timestamp,Sensor-id,Long,Lat,Value,value_min,value_mean,value_count
2020-04-08 21:30:00,mobile-14,-119.77182588235289,0.07692805882352942,26.575191835130234,7.817510394685402,15.003172986922355,34
2020-04-08 22:00:00,mobile-14,-119.77975202777776,0.08265477777777785,24.014172244528183,8.32798528937067,16.38624826946237,36
2020-04-06 08:00:00,mobile-20,-119.78152623529417,0.049240757352941145,65.914,25.886,41.75823529411764,136
2020-04-06 08:30:00,mobile-20,,,,,,0
2020-04-06 09:00:00,mobile-20,,,,,,0
2020-04-06 09:30:00,mobile-20,,,,,,0
2020-04-06 10:00:00,mobile-20,,,,,,0
2020-04-06 10:30:00,mobile-20,,,,,,0
2020-04-06 11:00:00,mobile-20,,,,,,0
2020-04-06 11:30:00,mobile-20,,,,,,0
2020-04-06 12:00:00,mobile-20,,,,,,0
2020-04-06 12:30:00,mobile-20,,,,,,0
2020-04-06 13:00:00,mobile-20,,,,,,0
2020-04-06 13:30:00,mobile-20,,,,,,0
2020-04-06 14:00:00,mobile-20,,,,,,0
2020-04-06 14:30:00,mobile-20,,,,,,0
2020-04-06 15:00:00,mobile-20,,,,,,0
2020-04-06 15:30:00,mobile-20,,,,,,0
2020-04-06 16:00:00,mobile-20,,,,,,0
2020-04-06 16:30:00,mobile-20,-119.77914341044776,0.0486181492537313,64.9,22.899,39.73552238805962,134
2020-04-06 17:00:00,mobile-20,,,,,,0
2020-04-06 17:30:00,mobile-20,,,,,,0
2020-04-06 18:00:00,mobile-20,,,,,,0
2020-04-06 18:30:00,mobile-20,,,,,,0
2020-04-06 19:00:00,mobile-20,,,,,,0
2020-04-06 19:30:00,mobile-20,,,,,,0
2020-04-06 20:00:00,mobile-20,,,,,,0
2020-04-06 20:30:00,mobile-20,,,,,,0
2020-04-06 21:00:00,mobile-20,,,,,,0
2020-04-06 21:30:00,mobile-20,,,,,,0
2020-04-06 22:00:00,mobile-20,,,,,,0
2020-04-06 22:30:00,mobile-20,,,,,,0
2020-04-06 23:00:00,mobile-20,,,,,,0
2020-04-06 23:30:00,mobile-20,,,,,,0
2020-04-07 00:00:00,mobile-20,,,,,,0
2020-04-07 00:30:00,mobile-20,,,,,,0
2020-04-07 01:00:00,mobile-20,,,,,,0
2020-04-07 01:30:00,mobile-20,,,,,,0
2020-04-07 02:00:00,mobile-20,,,,,,0
2020-04-07 02:30:00,mobile-20,,,,,,0
2020-04-07 03:00:00,mobile-20,,,,,,0
2020-04-07 03:30:00,mobile-20,,,,,,0
2020-04-07 04:00:00,mobile-20,,,,,,0
2020-04-07 04:30:00,mobile-20,,,,,,0
2020-04-07 05:00:00,mobile-20,,,,,,0
2020-04-07 05:30:00,mobile-20,,,,,,0
2020-04-07 06:00:00,mobile-20,,,,,,0
2020-04-07 06:30:00,mobile-20,,,,,,0
2020-04-07 07:00:00,mobile-20,-119.78160063503653,0.04929251824817516,58.40000000000001,22.4,41.29005839416059,137
2020-04-07 07:30:00,mobile-20,,,,,,0
2020-04-07 08:00:00,mobile-20,,,,,,0
2020-04-07 08:30:00,mobile-20,,,,,,0
2020-04-07 09:00:00,mobile-20,,,,,,0
2020-04-07 09:30:00,mobile-20,,,,,,0
2020-04-07 10:00:00,mobile-20,,,,,,0
2020-04-07 10:30:00,mobile-20,,,,,,0
2020-04-07 11:00:00,mobile-20,,,,,,0
2020-04-07 11:30:00,mobile-20,,,,,,0
2020-04-07 12:00:00,mobile-20,,,,,,0
2020-04-07 12:30:00,mobile-20,,,,,,0
2020-04-07 13:00:00,mobile-20,,,,,,0
2020-04-07 13:30:00,mobile-20,,,,,,0
2020-04-07 14:00:00,mobile-20,,,,,,0
2020-04-07 14:30:00,mobile-20,,,,,,0
2020-04-07 15:00:00,mobile-20,,,,,,0
2020-04-07 15:30:00,mobile-20,,,,,,0
2020-04-07 16:00:00,mobile-20,-119.77914189552236,0.0486196940298507,52.801,22.6,36.93996268656716,134
2020-04-07 16:30:00,mobile-20,,,,,,0
2020-04-07 17:00:00,mobile-20,,,,,,0
2020-04-07 17:30:00,mobile-20,,,,,,0
2020-04-07 18:00:00,mobile-20,,,,,,0
2020-04-07 18:30:00,mobile-20,,,,,,0
2020-04-07 19:00:00,mobile-20,,,,,,0
2020-04-07 19:30:00,mobile-20,,,,,,0
2020-04-07 20:00:00,mobile-20,,,,,,0
2020-04-07 20:30:00,mobile-20,,,,,,0
2020-04-07 21:00:00,mobile-20,,,,,,0
2020-04-07 21:30:00,mobile-20,,,,,,0
2020-04-07 22:00:00,mobile-20,,,,,,0
2020-04-07 22:30:00,mobile-20,,,,,,0
2020-04-07 23:00:00,mobile-20,,,,,,0
2020-04-07 23:30:00,mobile-20,,,,,,0
2020-04-08 00:00:00,mobile-20,,,,,,0
2020-04-08 00:30:00,mobile-20,,,,,,0
2020-04-08 01:00:00,mobile-20,,,,,,0
2020-04-08 01:30:00,mobile-20,,,,,,0
2020-04-08 02:00:00,mobile-20,,,,,,0
2020-04-08 02:30:00,mobile-20,,,,,,0
2020-04-08 03:00:00,mobile-20,,,,,,0
2020-04-08 03:30:00,mobile-20,,,,,,0
2020-04-08 04:00:00,mobile-20,,,,,,0
2020-04-08 04:30:00,mobile-20,,,,,,0
2020-04-08 05:00:00,mobile-20,,,,,,0
2020-04-08 05:30:00,mobile-20,,,,,,0
2020-04-08 06:00:00,mobile-20,,,,,,0
2020-04-08 06:30:00,mobile-20,,,,,,0
2020-04-08 07:00:00,mobile-20,,,,,,0
2020-04-08 07:30:00,mobile-20,-119.78160694890515,0.04926398540145985,72.89,24.901,45.91139416058397,137
2020-04-08 08:00:00,mobile-20,,,,,,0
2020-04-08 08:30:00,mobile-20,,,,,,0
2020-04-08 09:00:00,mobile-20,,,,,,0
2020-04-08 09:30:00,mobile-20,,,,,,0
2020-04-08 10:00:00,mobile-20,,,,,,0
2020-04-08 10:30:00,mobile-20,,,,,,0
2020-04-08 11:00:00,mobile-20,,,,,,0
2020-04-08 11:30:00,mobile-20,,,,,,0
2020-04-08 12:00:00,mobile-20,,,,,,0
2020-04-08 12:30:00,mobile-20,,,,,,0
2020-04-08 13:00:00,mobile-20,,,,,,0
2020-04-08 13:30:00,mobile-20,,,,,,0
2020-04-08 14:00:00,mobile-20,,,,,,0
2020-04-08 14:30:00,mobile-20,,,,,,0
2020-04-08 15:00:00,mobile-20,,,,,,0
2020-04-08 15:30:00,mobile-20,,,,,,0
2020-04-08 16:00:00,mobile-20,,,,,,0
2020-04-08 16:30:00,mobile-20,-119.77529877611941,0.04524100000000002,61.530644683100356,16.658922271494145,37.9295021121909,67
2020-04-08 17:00:00,mobile-20,-119.78721533333335,0.05481000000000002,54.49608433629039,20.266403594705977,35.93165585454182,24
2020-04-08 17:30:00,mobile-20,,,,,,0
2020-04-08 18:00:00,mobile-20,,,,,,0
2020-04-08 18:30:00,mobile-20,,,,,,0
2020-04-08 19:00:00,mobile-20,,,,,,0
2020-04-08 19:30:00,mobile-20,,,,,,0
2020-04-08 20:00:00,mobile-20,,,,,,0
2020-04-08 20:30:00,mobile-20,,,,,,0
2020-04-08 21:00:00,mobile-20,,,,,,0
2020-04-08 21:30:00,mobile-20,,,,,,0
2020-04-08 22:00:00,mobile-20,,,,,,0
2020-04-08 22:30:00,mobile-20,,,,,,0
2020-04-08 23:00:00,mobile-20,,,,,,0
2020-04-08 23:30:00,mobile-20,,,,,,0
2020-04-09 00:00:00,mobile-20,,,,,,0
2020-04-09 00:30:00,mobile-20,,,,,,0
2020-04-09 01:00:00,mobile-20,,,,,,0
2020-04-09 01:30:00,mobile-20,,,,,,0
2020-04-09 02:00:00,mobile-20,,,,,,0
2020-04-09 02:30:00,mobile-20,,,,,,0
2020-04-09 03:00:00,mobile-20,,,,,,0
2020-04-09 03:30:00,mobile-20,,,,,,0
2020-04-09 04:00:00,mobile-20,,,,,,0
2020-04-09 04:30:00,mobile-20,,,,,,0
2020-04-09 05:00:00,mobile-20,,,,,,0
2020-04-09 05:30:00,mobile-20,,,,,,0
2020-04-09 06:00:00,mobile-20,,,,,,0
2020-04-09 06:30:00,mobile-20,,,,,,0
2020-04-09 07:00:00,mobile-20,,,,,,0
2020-04-09 07:30:00,mobile-20,,,,,,0
2020-04-09 08:00:00,mobile-20,,,,,,0
2020-04-09 08:30:00,mobile-20,,,,,,0
2020-04-09 09:00:00,mobile-20,,,,,,0
2020-04-09 09:30:00,mobile-20,,,,,,0
2020-04-09 10:00:00,mobile-20,,,,,,0
2020-04-09 10:30:00,mobile-20,,,,,,0
2020-04-09 11:00:00,mobile-20,,,,,,0
2020-04-09 11:30:00,mobile-20,,,,,,0
2020-04-09 12:00:00,mobile-20,,,,,,0
2020-04-09 12:30:00,mobile-20,,,,,,0
2020-04-09 13:00:00,mobile-20,,,,,,0
2020-04-09 13:30:00,mobile-20,-119.7924744608696,0.034317486956521745,66.39422754278682,19.320196181615085,40.2792397532304,115
2020-04-06 17:00:00,mobile-21,-119.78287800000003,0.08271133333333335,28.0,22.0,25.333333333333332,3
2020-04-06 17:30:00,mobile-21,-119.77455050704236,0.08027897183098597,58.0,20.0,34.7887323943662,71
2020-04-06 18:00:00,mobile-21,,,,,,0
2020-04-06 18:30:00,mobile-21,,,,,,0
2020-04-06 19:00:00,mobile-21,,,,,,0
2020-04-06 19:30:00,mobile-21,,,,,,0
2020-04-06 20:00:00,mobile-21,,,,,,0
2020-04-06 20:30:00,mobile-21,,,,,,0
2020-04-06 21:00:00,mobile-21,,,,,,0
2020-04-06 21:30:00,mobile-21,,,,,,0
2020-04-06 22:00:00,mobile-21,,,,,,0
2020-04-06 22:30:00,mobile-21,,,,,,0
2020-04-06 23:00:00,mobile-21,,,,,,0
2020-04-06 23:30:00,mobile-21,,,,,,0
2020-04-07 00:00:00,mobile-21,,,,,,0
2020-04-07 00:30:00,mobile-21,,,,,,0
2020-04-07 01:00:00,mobile-21,,,,,,0
2020-04-07 01:30:00,mobile-21,,,,,,0
2020-04-07 02:00:00,mobile-21,,,,,,0
2020-04-07 02:30:00,mobile-21,,,,,,0
2020-04-07 03:00:00,mobile-21,,,,,,0
2020-04-07 03:30:00,mobile-21,,,,,,0
2020-04-07 04:00:00,mobile-21,,,,,,0
