Timestamp,Lat,Long,Sensor-id,Value,value_count,value_mean,value_min
2020-04-06 17:00:00,0.153384,-119.9322354285714,mobile-1,39.834,28,28.848178571428573,19.802
2020-04-06 17:30:00,,,mobile-1,,0,,
2020-04-06 18:00:00,,,mobile-1,,0,,
2020-04-06 18:30:00,,,mobile-1,,0,,
2020-04-06 19:00:00,,,mobile-1,,0,,
2020-04-06 19:30:00,,,mobile-1,,0,,
2020-04-06 20:00:00,,,mobile-1,,0,,
2020-04-06 20:30:00,,,mobile-1,,0,,
2020-04-06 21:00:00,,,mobile-1,,0,,
2020-04-06 21:30:00,,,mobile-1,,0,,
2020-04-06 22:00:00,,,mobile-1,,0,,
2020-04-06 22:30:00,,,mobile-1,,0,,
2020-04-06 23:00:00,,,mobile-1,,0,,
2020-04-06 23:30:00,,,mobile-1,,0,,
2020-04-07 00:00:00,,,mobile-1,,0,,
2020-04-07 00:30:00,,,mobile-1,,0,,
2020-04-07 01:00:00,,,mobile-1,,0,,
2020-04-07 01:30:00,,,mobile-1,,0,,
2020-04-07 02:00:00,,,mobile-1,,0,,
2020-04-07 02:30:00,,,mobile-1,,0,,
2020-04-07 03:00:00,,,mobile-1,,0,,
2020-04-07 03:30:00,,,mobile-1,,0,,
2020-04-07 04:00:00,,,mobile-1,,0,,
2020-04-07 04:30:00,,,mobile-1,,0,,
2020-04-07 05:00:00,,,mobile-1,,0,,
2020-04-07 05:30:00,,,mobile-1,,0,,
2020-04-07 06:00:00,,,mobile-1,,0,,
2020-04-07 06:30:00,,,mobile-1,,0,,
2020-04-07 07:00:00,,,mobile-1,,0,,
2020-04-07 07:30:00,,,mobile-1,,0,,
2020-04-07 08:00:00,,,mobile-1,,0,,
2020-04-07 08:30:00,,,mobile-1,,0,,
2020-04-07 09:00:00,,,mobile-1,,0,,
2020-04-07 09:30:00,,,mobile-1,,0,,
2020-04-07 10:00:00,,,mobile-1,,0,,
2020-04-07 10:30:00,,,mobile-1,,0,,
2020-04-07 11:00:00,,,mobile-1,,0,,
2020-04-07 11:30:00,,,mobile-1,,0,,
2020-04-07 12:00:00,,,mobile-1,,0,,
2020-04-07 12:30:00,,,mobile-1,,0,,
2020-04-07 13:00:00,,,mobile-1,,0,,
2020-04-07 13:30:00,,,mobile-1,,0,,
2020-04-07 14:00:00,,,mobile-1,,0,,
2020-04-07 14:30:00,,,mobile-1,,0,,
