Timestamp,Sensor-id,Long,Lat,Value,value_min,value_mean,value_count
2020-04-08 21:00:00,mobile-14,-119.73073578260868,0.05481000000000002,24.03929008355241,7.686088150856569,16.90192510031385,23
2020-04-08 21:30:00,mobile-14,-119.73671995505617,0.05495165168539319,25.6302243014118,7.473941328576554,15.696926581672491,89
2020-04-06 08:00:00,mobile-20,-119.77192648101273,0.034028291139240475,55.801,25.801,42.605012658227835,79
2020-04-06 08:30:00,mobile-20,-119.7710339999998,0.03340599999999986,71.676,23.6,42.40437777777781,360
2020-04-06 09:00:00,mobile-20,-119.7710339999998,0.03340599999999986,63.40899999999999,23.395,42.59125833333332,360
2020-04-06 09:30:00,mobile-20,-119.7710339999998,0.03340599999999986,67.082,20.901,42.44624166666664,360
2020-04-06 10:00:00,mobile-20,-119.7710339999998,0.03340599999999986,72.718,22.788,42.420536111111154,360
2020-04-06 10:30:00,mobile-20,-119.7710339999998,0.03340599999999986,68.40299999999999,20.401,41.6809055555555,360
2020-04-06 11:00:00,mobile-20,-119.7710339999998,0.03340599999999986,70.209,14.199000000000002,41.59171666666665,360
2020-04-06 11:30:00,mobile-20,-119.7710339999998,0.03340599999999986,62.00100000000001,22.093000000000004,40.64348611111112,360
2020-04-06 12:00:00,mobile-20,-119.7710339999998,0.03340599999999986,71.789,21.897,41.878655555555596,360
2020-04-06 12:30:00,mobile-20,-119.7710339999998,0.03340599999999986,63.809,19.602999999999998,40.57124444444442,360
2020-04-06 13:00:00,mobile-20,-119.7710339999998,0.03340599999999986,65.495,21.5,40.552477777777774,360
2020-04-06 13:30:00,mobile-20,-119.7710339999998,0.03340599999999986,63.402,13.402,40.31143055555561,360
2020-04-06 14:00:00,mobile-20,-119.7710339999998,0.03340599999999986,65.311,23.200000000000006,41.92928888888901,360
2020-04-06 14:30:00,mobile-20,-119.7710339999998,0.03340599999999986,73.093,21.096999999999998,41.73736388888886,360
2020-04-06 15:00:00,mobile-20,-119.7710339999998,0.03340599999999986,65.1,21.1,40.7612083333336,360
2020-04-06 15:30:00,mobile-20,-119.7710339999998,0.03340599999999986,62.99800000000001,23.02,40.56037499999999,360
2020-04-06 16:00:00,mobile-20,-119.7710339999998,0.03340599999999986,67.009,18.89,40.81748333333336,360
2020-04-06 16:30:00,mobile-20,-119.77112903225806,0.03414570967741935,52.904,28.903000000000002,39.61222580645163,31
2020-04-06 17:00:00,mobile-20,,,,,,0
2020-04-06 17:30:00,mobile-20,,,,,,0
2020-04-06 18:00:00,mobile-20,,,,,,0
2020-04-06 18:30:00,mobile-20,,,,,,0
2020-04-06 19:00:00,mobile-20,,,,,,0
2020-04-06 19:30:00,mobile-20,,,,,,0
2020-04-06 20:00:00,mobile-20,,,,,,0
2020-04-06 20:30:00,mobile-20,,,,,,0
2020-04-06 21:00:00,mobile-20,,,,,,0
2020-04-06 21:30:00,mobile-20,,,,,,0
2020-04-06 22:00:00,mobile-20,,,,,,0
2020-04-06 22:30:00,mobile-20,,,,,,0
2020-04-06 23:00:00,mobile-20,,,,,,0
2020-04-06 23:30:00,mobile-20,,,,,,0
2020-04-07 00:00:00,mobile-20,,,,,,0
2020-04-07 00:30:00,mobile-20,,,,,,0
2020-04-07 01:00:00,mobile-20,,,,,,0
2020-04-07 01:30:00,mobile-20,,,,,,0
2020-04-07 02:00:00,mobile-20,,,,,,0
2020-04-07 02:30:00,mobile-20,,,,,,0
2020-04-07 03:00:00,mobile-20,,,,,,0
2020-04-07 03:30:00,mobile-20,,,,,,0
2020-04-07 04:00:00,mobile-20,,,,,,0
2020-04-07 04:30:00,mobile-20,,,,,,0
2020-04-07 05:00:00,mobile-20,,,,,,0
2020-04-07 05:30:00,mobile-20,,,,,,0
2020-04-07 06:00:00,mobile-20,,,,,,0
2020-04-07 06:30:00,mobile-20,,,,,,0
2020-04-07 07:00:00,mobile-20,-119.77175564444428,0.03398177777777784,62.40000000000001,24.401999999999997,42.642911111111125,90
2020-04-07 07:30:00,mobile-20,-119.77094200000025,0.03345000000000016,64.297,22.200000000000006,41.630699999999976,360
2020-04-07 08:00:00,mobile-20,-119.77094200000025,0.03345000000000016,70.115,20.158,41.3815472222222,360
2020-04-07 08:30:00,mobile-20,-119.77094200000025,0.03345000000000016,69.825,19.910999999999998,40.26195000000004,360
2020-04-07 09:00:00,mobile-20,-119.77094200000025,0.03345000000000016,781.5685900140422,19.53,42.65204052781677,360
2020-04-07 09:30:00,mobile-20,-119.77094200000025,0.03345000000000016,69.142,21.101999999999997,40.34063888888889,360
2020-04-07 10:00:00,mobile-20,-119.77094200000025,0.03345000000000016,66.892,18.898,39.36177222222226,360
2020-04-07 10:30:00,mobile-20,-119.77094200000025,0.03345000000000016,60.81,18.697,39.27921666666665,360
2020-04-07 11:00:00,mobile-20,-119.77094200000025,0.03345000000000016,60.601000000000006,14.395999999999999,39.68796666666667,360
2020-04-07 11:30:00,mobile-20,-119.77094200000025,0.03345000000000016,68.369,16.346,38.968811111111116,360
2020-04-07 12:00:00,mobile-20,-119.77094200000025,0.03345000000000016,60.206,16.095,38.42751944444455,360
2020-04-07 12:30:00,mobile-20,-119.77094200000025,0.03345000000000016,63.912000000000006,21.991,38.53177777777782,360
2020-04-07 13:00:00,mobile-20,-119.77094200000025,0.03345000000000016,59.898999999999994,15.89,39.02222222222217,360
2020-04-07 13:30:00,mobile-20,-119.77094200000025,0.03345000000000016,61.79900000000001,17.793,38.4266138888889,360
2020-04-07 14:00:00,mobile-20,-119.77094200000025,0.03345000000000016,59.604,17.605,36.7730277777778,360
2020-04-07 14:30:00,mobile-20,-119.77094200000025,0.03345000000000016,67.4,11.411,37.824658333333296,360
2020-04-07 15:00:00,mobile-20,-119.77094200000025,0.03345000000000016,61.29599999999999,17.189999999999998,38.07584444444448,360
2020-04-07 15:30:00,mobile-20,-119.77094200000025,0.03345000000000016,60.997,13.102,36.18511944444445,360
2020-04-07 16:00:00,mobile-20,-119.77097475384589,0.033621638461538546,66.789,22.791999999999998,38.277338461538484,130
2020-04-07 16:30:00,mobile-20,,,,,,0
2020-04-07 17:00:00,mobile-20,,,,,,0
2020-04-07 17:30:00,mobile-20,,,,,,0
2020-04-07 18:00:00,mobile-20,,,,,,0
2020-04-07 18:30:00,mobile-20,,,,,,0
2020-04-07 19:00:00,mobile-20,,,,,,0
2020-04-07 19:30:00,mobile-20,,,,,,0
2020-04-07 20:00:00,mobile-20,,,,,,0
2020-04-07 20:30:00,mobile-20,,,,,,0
2020-04-07 21:00:00,mobile-20,,,,,,0
2020-04-07 21:30:00,mobile-20,,,,,,0
2020-04-07 22:00:00,mobile-20,,,,,,0
2020-04-07 22:30:00,mobile-20,,,,,,0
2020-04-07 23:00:00,mobile-20,,,,,,0
2020-04-07 23:30:00,mobile-20,,,,,,0
2020-04-08 00:00:00,mobile-20,,,,,,0
2020-04-08 00:30:00,mobile-20,,,,,,0
2020-04-08 01:00:00,mobile-20,,,,,,0
2020-04-08 01:30:00,mobile-20,,,,,,0
2020-04-08 02:00:00,mobile-20,,,,,,0
2020-04-08 02:30:00,mobile-20,,,,,,0
2020-04-08 03:00:00,mobile-20,,,,,,0
2020-04-08 03:30:00,mobile-20,,,,,,0
2020-04-08 04:00:00,mobile-20,,,,,,0
2020-04-08 04:30:00,mobile-20,,,,,,0
2020-04-08 05:00:00,mobile-20,,,,,,0
2020-04-08 05:30:00,mobile-20,,,,,,0
2020-04-08 06:00:00,mobile-20,,,,,,0
2020-04-08 06:30:00,mobile-20,,,,,,0
2020-04-08 07:00:00,mobile-20,,,,,,0
2020-04-08 07:30:00,mobile-20,-119.77152444000033,0.03383057599999999,68.988,30.994,45.78111999999997,125
2020-04-08 08:00:00,mobile-20,-119.7709350000004,0.033445000000000245,67.0,25.008,46.33305277777776,360
2020-04-08 08:30:00,mobile-20,-119.77093500000038,0.033445000000000134,74.05626233280289,24.136952923689982,45.05097806970017,206
2020-04-08 09:00:00,mobile-20,-119.77093500000035,0.03344500000000008,63.863001834165104,28.921089108734087,43.819607560462146,167
2020-04-08 09:30:00,mobile-20,-119.77093500000036,0.0334450000000001,65.02691696031867,23.813352461876594,41.91482655611581,178
2020-04-08 10:00:00,mobile-20,-119.77093500000035,0.033445000000000065,58.550879329078434,25.168659540333827,40.98956258245748,162
2020-04-08 10:30:00,mobile-20,-119.77093500000038,0.03344500000000015,71.64889752393904,21.30746043606711,41.460184684893704,213
2020-04-08 11:00:00,mobile-20,-119.77093500000039,0.03344500000000019,759.4412569722748,25.133597365861327,43.089676743064636,268
2020-04-08 11:30:00,mobile-20,-119.77093500000039,0.03344500000000018,66.2214842222188,20.85417876296452,39.83593350372694,255
2020-04-08 12:00:00,mobile-20,-119.77093500000039,0.033445000000000176,72.31723927071293,16.567104579684614,38.92747311022101,245
2020-04-08 12:30:00,mobile-20,-119.77093500000039,0.03344500000000019,59.62432295769284,20.519708620627387,39.11328118561265,267
